minute,webe_count,actigraph_SW,model_pred_SW
2026-05-17 07:05:00,111272.74655025976,S,W
2026-05-17 07:06:00,3209.2325411108177,S,S
2026-05-17 07:07:00,89651.45738948717,S,W
2026-05-17 07:08:00,1789.7949630830844,S,S
2026-05-17 07:09:00,2072.6876019632327,S,S
2026-05-17 07:10:00,3351.486308190564,S,S
2026-05-17 07:11:00,1675.783406229399,S,S
2026-05-17 07:12:00,179577.35893508635,W,W
2026-05-17 07:13:00,2787.399272186114,S,S
2026-05-17 07:14:00,68977.01723987941,S,W
2026-05-17 07:15:00,88453.98301989997,S,W
2026-05-17 07:16:00,3469.667952456177,S,S
2026-05-17 07:17:00,3501.338934226558,S,S
2026-05-17 07:18:00,3539.5987267933087,S,S
2026-05-17 07:19:00,3666.036854816921,S,S
2026-05-17 07:20:00,3942.6806717638974,S,S
2026-05-17 07:21:00,129667.1027551062,S,W
2026-05-17 07:22:00,3051.774813594602,S,S
2026-05-17 07:23:00,2900.1768229397567,S,S
2026-05-17 07:24:00,3008.028859037964,S,S
2026-05-17 07:25:00,2995.7222108172427,S,S
2026-05-17 07:26:00,3080.3971815301484,S,S
2026-05-17 07:27:00,2709.746376330513,S,S
2026-05-17 07:28:00,2615.582526767452,S,S
2026-05-17 07:29:00,87565.96898886318,S,W
2026-05-17 07:30:00,2711.1573439736094,S,S
2026-05-17 07:31:00,2651.618666728871,S,S
2026-05-17 07:32:00,2672.5581229224044,S,S
2026-05-17 07:33:00,2733.1863554590964,S,S
2026-05-17 07:34:00,2680.222396011377,S,S
2026-05-17 07:35:00,3315.2336840988137,S,S
2026-05-17 07:36:00,2564.71479776784,S,S
2026-05-17 07:37:00,2672.205829726241,S,S
2026-05-17 07:38:00,2506.614360282896,S,S
2026-05-17 07:39:00,213017.07874159215,S,W
2026-05-17 07:40:00,2707.734603361197,S,S
2026-05-17 07:41:00,661641.4601002235,W,W
2026-05-17 07:42:00,1697317.6264540988,W,W
2026-05-17 07:43:00,4697067.216412861,W,W
2026-05-17 07:44:00,1554.3403957898772,W,S
2026-05-17 07:45:00,2615519.83752398,W,W
2026-05-17 07:46:00,2152375.7222905783,W,W
2026-05-17 07:47:00,193522.088250214,W,W
2026-05-17 07:48:00,336451.7107230848,S,W
2026-05-17 07:49:00,645480.5831701414,W,W
2026-05-17 07:50:00,146065.9047374936,W,W
2026-05-17 07:51:00,9210082.24972079,W,W
2026-05-17 07:52:00,3893761.925882053,W,W
2026-05-17 07:53:00,3423602.0421191924,W,W
2026-05-17 07:54:00,4859412.6941083865,W,W
2026-05-17 07:55:00,323828.861867769,W,W
2026-05-17 07:56:00,4206798.321241542,W,W
2026-05-17 07:57:00,3835896.325969959,W,W
2026-05-17 07:58:00,1615.3971499278196,W,S
2026-05-17 07:59:00,1512.1900459324024,W,S
2026-05-17 08:00:00,1533.0890887060525,W,S
2026-05-17 08:01:00,1469.8987958800865,W,S
2026-05-17 08:02:00,2469505.3462757883,W,W
2026-05-17 08:03:00,1576.428371972488,W,S
2026-05-17 08:04:00,1649.5432413997548,S,S
2026-05-17 08:05:00,1421.948914956537,S,S
2026-05-17 08:06:00,1608.4364043628132,W,S
2026-05-17 08:07:00,1236.561887490841,S,S
2026-05-17 08:08:00,1367.5586980829307,S,S
2026-05-17 08:09:00,1514.4881936470706,S,S
2026-05-17 08:10:00,1521.79136540882,S,S
2026-05-17 08:11:00,1336.5119305891126,S,S
2026-05-17 08:12:00,1254.2102919764666,S,S
2026-05-17 08:13:00,1257.6339022380594,S,S
2026-05-17 08:14:00,1503.282167054283,S,S
2026-05-17 08:15:00,1698.134905180474,S,S
2026-05-17 08:16:00,5787966.340818528,W,W
2026-05-17 08:17:00,3331085.859124736,W,W
2026-05-17 08:18:00,2861128.5549939824,W,W
2026-05-17 08:19:00,5061.0769870707445,W,S
2026-05-17 08:20:00,5341.502785674995,W,S
2026-05-17 08:21:00,1097608.9226785952,W,W
2026-05-17 08:22:00,1605771.6285750316,W,W
2026-05-17 08:23:00,3155552.89814038,W,W
2026-05-17 08:24:00,1832869.580930485,W,W
2026-05-17 08:25:00,696740.052509705,W,W
2026-05-17 08:26:00,380384.6696026833,W,W
2026-05-17 08:27:00,695693.9588177704,W,W
2026-05-17 08:28:00,926761.7020104274,W,W
2026-05-17 08:29:00,747279.990361107,W,W
2026-05-17 08:30:00,58122.18228140108,W,W
2026-05-17 08:31:00,10994.890945602572,W,W
2026-05-17 08:32:00,187733.6081701077,W,W
2026-05-17 08:33:00,14486.377304024269,W,W
2026-05-17 08:34:00,2466705.7190764365,W,W
2026-05-17 08:35:00,3572725.561643836,W,W
2026-05-17 08:36:00,4184258.2976663215,W,W
2026-05-17 08:37:00,523323.56518985913,W,W
2026-05-17 08:38:00,232231.97388100368,W,W
2026-05-17 08:39:00,1014236.3054154338,W,W
2026-05-17 08:40:00,288049.7294667887,W,W
2026-05-17 08:41:00,3261.603101964851,W,S
2026-05-17 08:42:00,3469.5973292926283,W,S
2026-05-17 08:43:00,2780655.831813632,W,W
2026-05-17 08:44:00,6164066.2915378045,W,W
2026-05-17 08:45:00,5752744.71674751,W,W
2026-05-17 08:46:00,1496664.6381435022,W,W
2026-05-17 08:47:00,2717417.7879557367,W,W
2026-05-17 08:48:00,6625.9165561677655,W,S
2026-05-17 08:49:00,2406650.34154239,W,W
2026-05-17 08:50:00,9356.848123816628,S,S
2026-05-17 08:51:00,7690.03882926263,S,S
2026-05-17 08:52:00,3682.512087237439,S,S
2026-05-17 08:53:00,4382.049982285054,S,S
2026-05-17 08:54:00,5283.794258968715,S,S
2026-05-17 08:55:00,32778.46636860477,S,W
2026-05-17 08:56:00,554411.130115855,S,W
2026-05-17 08:57:00,4645246.174225178,W,W
2026-05-17 08:58:00,2260324.2723679803,W,W
2026-05-17 08:59:00,3708712.424758639,W,W
2026-05-17 09:00:00,1634522.471101713,W,W
2026-05-17 09:01:00,108410.47827893564,W,W
2026-05-17 09:02:00,152871.12092720304,W,W
2026-05-17 09:03:00,1209378.2356387428,W,W
2026-05-17 09:04:00,10123.733108133223,W,W
2026-05-17 09:05:00,2311000.2652717256,W,W
2026-05-17 09:06:00,2622125.8904270423,W,W
2026-05-17 09:07:00,6006845.5474424325,W,W
2026-05-17 09:08:00,939859.137760753,W,W
2026-05-17 09:09:00,6535393.359158799,W,W
2026-05-17 09:10:00,3948144.083303092,W,W
2026-05-17 09:11:00,9792.97885803628,W,S
2026-05-17 09:12:00,7724.3006645424175,W,S
2026-05-17 09:13:00,6895.954846541979,W,S
2026-05-17 09:14:00,8251.568135207242,W,S
2026-05-17 09:15:00,10246.593499612163,S,W
2026-05-17 09:16:00,7875.580552391199,S,S
2026-05-17 09:17:00,401867.8248604815,S,W
2026-05-17 09:18:00,1744676.264733526,W,W
2026-05-17 09:19:00,1575330.582782123,W,W
2026-05-17 09:20:00,457940.03125971,W,W
2026-05-17 09:21:00,493766.85900225374,S,W
2026-05-17 09:22:00,8863.545796940249,W,S
2026-05-17 09:23:00,133655.85067650166,W,W
2026-05-17 09:24:00,974285.007757033,W,W
2026-05-17 09:25:00,300148.8012227612,W,W
2026-05-17 09:26:00,648487.1036285142,W,W
2026-05-17 09:27:00,189736.52416017017,W,W
2026-05-17 09:28:00,774711.280409855,W,W
2026-05-17 09:29:00,609958.3944793543,W,W
2026-05-17 09:30:00,387413.3117929825,W,W
2026-05-17 09:31:00,312810.9080625186,W,W
2026-05-17 09:32:00,1288166.894214522,W,W
2026-05-17 09:33:00,208877.01810427924,W,W
2026-05-17 09:34:00,105773.2756030794,W,W
2026-05-17 09:35:00,2346275.638124417,W,W
2026-05-17 09:36:00,1240996.418610915,W,W
2026-05-17 09:37:00,411634.2082152627,W,W
2026-05-17 09:38:00,4293561.0438791765,W,W
2026-05-17 09:39:00,7352810.039281986,W,W
2026-05-17 09:40:00,1288718.1845736604,W,W
2026-05-17 09:41:00,372052.0870896813,S,W
2026-05-17 09:42:00,171600.56213449064,W,W
2026-05-17 09:43:00,4171042.297582976,W,W
2026-05-17 09:44:00,413209.750442004,W,W
2026-05-17 09:45:00,373148.12311117,W,W
2026-05-17 09:46:00,69224.63191072106,W,W
2026-05-17 09:47:00,15749.273265227952,W,W
2026-05-17 09:48:00,599630.6014090754,W,W
2026-05-17 09:49:00,11281.662662020972,W,W
2026-05-17 09:50:00,120075.13795490624,S,W
2026-05-17 09:51:00,559986.1375260884,S,W
2026-05-17 09:52:00,673961.7361166058,W,W
2026-05-17 09:53:00,214330.0325903152,W,W
2026-05-17 09:54:00,4197178.155783021,W,W
2026-05-17 09:55:00,2648906.7643364626,W,W
2026-05-17 09:56:00,1642900.172658635,W,W
2026-05-17 09:57:00,5363948.377124061,W,W
2026-05-17 09:58:00,4892667.352055968,W,W
2026-05-17 09:59:00,4544408.869103814,W,W
